0.000833;27.039715;0.000000;0.000003;-1.000000;-1.000000;-1.000000;10000000;-0.002558;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000671;60.955045;0.000000;0.000003;-1.000000;-1.000000;-1.000000;20000000;-0.002076;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000705;153.160040;0.000000;0.000003;-1.000000;-1.000000;-1.000000;50000000;-0.002325;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000746;478.330604;0.000000;0.000003;-1.000000;-1.000000;-1.000000;150000000;-0.002758;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000895;11.655945;0.000000;0.000002;-1.000000;-1.000000;-1.000000;5000000;-0.002909;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000838;11.527288;0.000000;0.000002;-1.000000;-1.000000;-1.000000;5000000;-0.002602;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000883;11.606005;0.000000;0.000002;-1.000000;-1.000000;-1.000000;5000000;-0.002654;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000602;12.119674;0.000000;0.000002;-1.000000;-1.000000;-1.000000;5000000;-0.001944;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000769;11.934838;0.000000;0.000002;-1.000000;-1.000000;-1.000000;5000000;-0.002646;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000662;15.474801;0.000000;0.000003;-1.000000;-1.000000;-1.000000;5000000;139796341.967022;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000576;47.674359;0.000000;0.000003;-1.000000;-1.000000;-1.000000;15000000;140696438.720461;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000746;56.052830;0.000000;0.000004;-1.000000;-1.000000;-1.000000;15000000;139907946.064573;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000666;15.514537;0.000000;0.000003;-1.000000;-1.000000;-1.000000;5000000;140316326.726521;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000855;15.398036;0.000000;0.000003;-1.000000;-1.000000;-1.000000;5000000;140347101.715058;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000704;15.414552;0.000000;0.000003;-1.000000;-1.000000;-1.000000;5000000;139702843.943727;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000770;15.573228;0.000000;0.000003;-1.000000;-1.000000;-1.000000;5000000;140033841.883794;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000777;54.571802;0.000000;0.000004;-1.000000;-1.000000;-1.000000;15000000;139776388.987225;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000716;47.565368;0.000000;0.000003;-1.000000;-1.000000;-1.000000;15000000;140311999.572554;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000654;57.349553;0.000000;0.000004;-1.000000;-1.000000;-1.000000;15000000;140382816.655782;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000664;47.031573;0.000000;0.000003;-1.000000;-1.000000;-1.000000;15000000;139649089.149752;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000883;52.597804;0.000000;0.000004;-1.000000;-1.000000;-1.000000;15000000;140303707.941197;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000776;46.933166;0.000000;0.000003;-1.000000;-1.000000;-1.000000;15000000;140655762.115413;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000765;58.473285;0.000000;0.000004;-1.000000;-1.000000;-1.000000;15000000;139983564.007730;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000958;51.091968;0.000000;0.000003;-1.000000;-1.000000;-1.000000;15000000;140051519.564127;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000651;64.156355;0.000000;0.000004;-1.000000;-1.000000;-1.000000;16000000;140180495.899487;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000593;643.365709;0.000000;0.000003;-1.000000;-1.000000;-1.000000;194109311;139980124.360065;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000944;50.864205;0.000000;0.000003;-1.000000;-1.000000;0.000003;15000000;140374196.241614;0;-1.000000;0;-1.000000;15000000;27.128343
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000905;677.016140;0.000000;0.000003;-1.000000;-1.000000;0.000003;194109311;139972004.332374;0;-1.000000;0;-1.000000;194109311;27.127958
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000824;683.174045;0.000000;0.000004;-1.000000;-1.000000;0.000004;194109311;140203433.837419;0;-1.000000;0;-1.000000;194109311;27.127974
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000711;0.000217;0.000000;0.000018;-1.000000;0.000072;-1.000000;12;140662865.528830;0;-1.000000;3;-0.002340;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000887;0.006690;0.000000;0.000001;-1.000000;-1.000000;-1.000000;10000;139999204.869664;0;-1.000000;0;-1.000000;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000883;0.006722;0.000000;0.000001;-1.000000;0.000354;-1.000000;10000;140234816.554404;0;-1.000000;19;-0.003273;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000839;0.006831;0.000000;0.000001;-1.000000;0.000360;-1.000000;10000;140597911.389862;0;-1.000000;19;-0.003002;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000965;0.064070;0.000000;0.000006;-1.000000;0.000006;-1.000000;10000;140183045.604605;0;-1.000000;10000;-0.003104;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000816;21.751396;0.000000;0.000022;-1.000000;0.000022;-1.000000;1000000;140462402.471386;0;-1.000000;1000000;-0.002885;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000939;23.785096;0.000000;0.000002;-1.000000;1.251847;-1.000000;10000000;139900753.315240;0;-1.000000;19;-1.083977;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000827;214.826700;0.000000;0.000021;-1.000000;0.000021;-1.000000;10000000;140316468.053710;0;-1.000000;10000000;-0.002640;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.001121;31.962052;0.000000;0.000003;-1.000000;15.981026;-1.000000;10000001;139931954.381940;0;-1.000000;2;-11.651854;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000845;23.591913;0.000000;0.000002;-1.000000;11.795956;-1.000000;10000001;140103459.538514;0;-1.000000;2;-11.500954;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.001170;24.587053;0.000000;0.000002;-1.000000;0.001229;-1.000000;10000001;140345979.569197;0;-1.000000;20000;-11.616476;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000850;24.685793;0.000000;0.000002;-1.000000;0.001234;-1.000000;10000001;-0.002944;0;-1.000000;20000;15.371167;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000883;24.215875;0.000000;0.000002;-1.000000;0.001211;-1.000000;10000001;-0.002875;0;-1.000000;20000;15.590010;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000853;24.461311;0.000000;0.000002;-1.000000;0.001223;-1.000000;10000001;-0.003093;0;-1.000000;20000;15.452536;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000843;24.665539;0.000000;0.000002;-1.000000;0.001233;-1.000000;10000001;-0.002927;0;-1.000000;20000;15.292200;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000799;29.920992;0.000000;0.000003;-1.000000;0.001496;-1.000000;10000001;-0.002905;0;-1.000000;20000;139961633.292012;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000726;24.260195;0.000000;0.000002;-1.000000;0.001213;-1.000000;10000001;-0.002236;0;-1.000000;20000;139866397.226891;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000848;24.297767;0.000000;0.000002;-1.000000;0.001215;-1.000000;10000001;140236427.737564;0;-1.000000;20000;-11.547359;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000828;143.400512;0.000000;0.000003;-1.000000;0.001434;-1.000000;50000001;140157814.098388;0;-1.000000;100000;-11.529759;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000648;124.593564;0.000000;0.000002;-1.000000;0.001246;-1.000000;50000001;139677514.025960;0;-1.000000;100000;-11.663589;0;-1.000000
start_time;loop_time;exclusive_save_time;time_per_add_op;time_per_rem_op;time_per_list_op;time_per_check_op;add_op_count;add_op_exclusive_time;rem_op_count;rem_op_exclusive_time;list_op_count;list_op_exclusive_time;check_op_count;check_op_exclusive_time
0.000966;473.371284;0.000000;0.000002;-1.000000;0.001246;-1.000000;190000001;140081475.602694;0;-1.000000;380000;-11.863100;0;-1.000000
